"v1013","mes_nome","faixa_etaria","raca","faixa_renda","plano_saude","n_amostra","populacao_estimada","pct_diabetes","pct_hipertensao","pct_asma","pct_doenca_coracao","pct_depressao","pct_cancer","pct_alguma_comorbidade","pct_internado_entre_atendidos","pct_entubado_entre_internados"
"10","Outubro","40-49","Preta","Ate 1 SM","Nao","1086","582237.0","4.9862","17.2867","4.5113","2.3954","1.7901","0.6006","23.9114","31.2054","100.0"
"10","Outubro","40-49","Amarela","Sem informacao","Sim","22","16597.0","24.4321","24.9829","0.0","1.3218","1.354","0.0","35.9263",,
"11","Novembro","30-39","Branca","1 a 2 SM","Nao","4266","2664694.0","1.2779","4.8858","3.6774","0.6165","2.4612","0.1818","11.1651","0.0",
"11","Novembro","30-39","Branca","1 a 2 SM","Sim","1894","1464238.0","1.5559","5.4469","5.6951","1.3128","3.5618","0.5472","15.498","19.1377","0.0"
"11","Novembro","18-29","Branca","Ate 1 SM","Sim","792","582399.0","1.4755","0.8466","8.8207","0.6705","3.6509","0.6989","14.9076","16.6422","0.0"
"11","Novembro","40-49","Amarela","1 a 2 SM","Sim","16","9121.0","2.5792","0.0","19.1035","0.0","0.0","0.0","21.6827",,
"11","Novembro","50-59","Amarela","2 a 4 SM","Nao","12","7823.0","15.4622","0.0","0.0","0.0","0.0","0.0","15.4622",,
"10","Outubro","50-59","Preta","Sem informacao","Nao","1894","886279.0","14.9086","36.8346","5.1595","4.9799","5.7475","2.6689","46.716","4.6472","100.0"
"10","Outubro","60+","Preta","Ate 1 SM","Sim","36","21541.0","4.1311","49.2488","6.5999","3.7611","4.6418","2.1337","57.3582",,
"10","Outubro","18-29","Preta","1 a 2 SM","Sim","254","214574.0","0.6216","3.708","9.9504","0.2335","4.1444","0.0","15.7899","0.0",
"10","Outubro","18-29","Branca","Sem informacao",,"40","29914.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","30-39","Amarela","Acima 4 SM",,"1","260.0",,,,,,,,,
"9","Setembro","30-39","Branca","1 a 2 SM","Nao","4279","2586781.0","1.3775","5.3478","3.5594","0.6119","2.5509","0.1285","11.4453","0.0",
"9","Setembro","18-29","Parda","2 a 4 SM","Nao","666","431335.0","0.2093","1.8841","3.86","0.2568","0.7011","0.1497","6.7471","0.0",
"9","Setembro","40-49","Preta","1 a 2 SM","Nao","990","598117.0","5.0242","16.7651","4.3415","1.0968","2.0103","0.3696","23.9081","19.275","100.0"
"9","Setembro","40-49","Preta","2 a 4 SM","Nao","329","190447.0","3.8022","17.1537","5.9314","2.0929","1.0543","0.6458","24.872","0.0",
"9","Setembro","18-29","Branca","2 a 4 SM","Nao","965","602397.0","0.0733","1.5375","5.8146","0.3081","2.5703","0.2587","10.0052","0.0",
"9","Setembro","50-59","Amarela","Sem informacao","Nao","79","46396.0","11.8985","28.2603","7.6087","2.3872","6.843","1.4301","41.8965",,
"9","Setembro","18-29","Amarela","2 a 4 SM","Sim","13","11978.0","0.0","1.4006","0.0","0.0","8.0709","0.0","9.4714",,
"9","Setembro","60+","Indigena","1 a 2 SM","Nao","8","5460.0","19.2461","32.306","0.0","0.0","0.0","14.9309","47.2369",,
"9","Setembro","60+","Parda","Ate 1 SM","Nao","1709","680360.0","12.2685","35.4838","4.542","4.1669","2.3652","1.8473","44.1762","3.5421","100.0"
"9","Setembro","30-39","Branca","Ate 1 SM","Nao","2697","1401771.0","1.0609","4.7432","3.9042","0.7604","2.9005","0.3655","11.7703","26.5549","0.0"
"9","Setembro","30-39","Parda","Acima 4 SM","Nao","398","231116.0","1.0906","4.0159","2.3887","0.0","2.677","0.0","9.915","0.0",
"9","Setembro","30-39","Parda","2 a 4 SM","Sim","1152","851876.0","1.2233","4.4196","6.2321","0.3409","2.0006","0.24","13.3224","24.8117","0.0"
"9","Setembro","18-29","Branca","Sem informacao","Nao","9033","5536413.0","0.3741","1.1615","5.7454","0.5354","2.3729","0.1877","9.5596","0.0",
"9","Setembro","0-17","Branca","Ate 1 SM","Nao","357","190062.0","0.1699","0.2954","3.7072","0.7129","2.0443","0.0","6.4041",,
"9","Setembro","18-29","Branca","Ate 1 SM","Sim","808","579906.0","1.1281","1.0114","8.9937","0.6754","3.3799","0.751","14.678","0.0",
"9","Setembro","0-17","Parda","Ate 1 SM","Nao","543","289019.0","0.3015","0.6904","4.6897","0.0783","0.7972","0.1333","6.5626","0.0",
"9","Setembro","18-29","Branca","Sem informacao",,"50","33041.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Branca","1 a 2 SM","Sim","1261","767250.0","8.5826","25.9788","4.8428","3.0934","4.7292","2.1429","36.628","0.0",
"9","Setembro","18-29","Branca","2 a 4 SM","Sim","918","715920.0","0.2129","0.6514","7.2321","0.1111","3.1879","0.059","10.8287","0.0",
"9","Setembro","40-49","Parda","2 a 4 SM","Nao","1668","845213.0","2.9757","12.1561","3.8057","1.3819","2.584","0.5353","19.7645","0.0",
"9","Setembro","60+","Parda","2 a 4 SM","Nao","378","158008.0","11.6841","39.062","5.5707","6.5609","2.609","1.2748","50.742","87.7532","0.0"
"9","Setembro","40-49","Parda","1 a 2 SM","Sim","1234","780835.0","4.5766","13.0635","4.0869","0.8222","2.8629","0.8334","22.1191","0.0",
"9","Setembro","60+","Amarela","Sem informacao","Sim","216","170593.0","22.0642","34.9309","3.2357","11.4208","4.4465","4.0119","52.1575",,
"9","Setembro","60+","Preta","2 a 4 SM","Nao","66","28855.0","17.5421","49.1504","4.8148","2.4731","1.8259","0.6976","58.8509",,
"9","Setembro","18-29","Parda","2 a 4 SM",,"2","3652.0",,,,,,,,,
"9","Setembro","60+","Amarela","Acima 4 SM","Nao","4","1936.0","14.3924","63.0242","0.0","0.0","34.7459","0.0","77.4166",,
"9","Setembro","18-29","Indigena","Sem informacao","Nao","147","55367.0","0.0","0.7076","3.7688","0.0","2.2522","0.0","6.0211","0.0",
"9","Setembro","40-49","Parda","Ate 1 SM","Sim","539","305806.0","5.613","16.1367","3.535","1.4511","2.5457","0.8164","24.9683","0.0",
"9","Setembro","60+","Branca","Acima 4 SM","Nao","263","116368.0","18.5571","31.1899","4.9574","8.9309","3.8575","3.2866","46.003","0.0",
"9","Setembro","30-39","Amarela","Sem informacao","Nao","83","50131.0","0.7246","4.8195","5.9751","1.1634","1.6167","1.6167","12.7914",,
"9","Setembro","50-59","Preta","2 a 4 SM","Nao","230","114303.0","7.4255","27.4832","3.5378","4.2888","1.3091","0.6438","34.2211","0.0",
"9","Setembro","50-59","Parda","Acima 4 SM",,"2","2557.0",,,,,,,,,
"9","Setembro","18-29","Parda","1 a 2 SM",,"13","6394.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+","Amarela","2 a 4 SM","Sim","9","5699.0","40.2035","37.1798","0.0","0.0","4.9326","0.0","65.3872",,
"9","Setembro","0-17","Parda","1 a 2 SM","Sim","14","10032.0","4.4429","0.0","3.4579","2.6766","0.0","0.0","10.5774",,
"9","Setembro","30-39","Amarela","1 a 2 SM","Nao","52","38042.0","8.3781","6.4983","8.0806","0.0","0.0","2.6108","19.0695","0.0",
"9","Setembro","50-59","Amarela","Ate 1 SM","Nao","18","7729.0","0.0","4.2145","1.857","0.0","0.0","0.0","6.0715",,
"11","Novembro","60+","Preta","Acima 4 SM","Sim","43","23300.0","18.962","57.6044","2.7406","5.8007","2.2511","0.0","69.0449",,
"9","Setembro","0-17","Parda","Sem informacao","Nao","41805","2.1716182E7","0.1404","0.1123","5.1696","0.3579","0.2565","0.0961","5.9255","4.5008","19.0885"
"9","Setembro","0-17","Parda","Sem informacao","Sim","6368","4303476.0","0.2348","0.2606","8.0542","0.3153","0.4476","0.0431","9.1088","1.4173","0.0"
"9","Setembro","50-59","Branca","Ate 1 SM","Sim","468","251966.0","6.2757","24.5693","7.8853","2.4964","9.2838","3.5815","39.0611","0.0",
"9","Setembro","40-49","Parda","Acima 4 SM","Nao","437","204538.0","3.5074","17.6689","4.7353","1.283","0.7727","0.4892","24.0995",,
"9","Setembro","0-17","Branca","Sem informacao","Nao","25481","1.4734335E7","0.1988","0.0597","6.2622","0.3728","0.3061","0.0946","7.0701","2.9317","0.0"
"9","Setembro","60+","Preta","1 a 2 SM","Nao","222","111440.0","11.2104","40.0401","9.616","6.2032","2.3969","1.3374","51.8146",,
"9","Setembro","60+","Preta","Sem informacao","Nao","3686","1677597.0","23.0186","53.7527","4.9879","9.487","3.6448","2.5882","64.22","36.5008","5.9329"
"9","Setembro","50-59","Amarela","Acima 4 SM","Sim","30","20440.0","17.1493","23.761","6.2453","0.0","6.5746","5.4518","52.0418",,
"9","Setembro","40-49","Preta","Acima 4 SM","Nao","74","40522.0","5.7304","15.0749","7.2981","0.6583","1.9465","1.4085","28.1563",,
"9","Setembro","50-59","Branca","Ate 1 SM","Nao","2528","1107964.0","9.8135","27.2746","3.5527","3.8876","4.3393","1.5467","37.0311","0.0",
"9","Setembro","40-49","Preta","1 a 2 SM","Sim","315","219405.0","5.0737","14.8271","7.1207","1.3547","2.0316","0.9012","25.976","0.0",
"9","Setembro","60+","Parda","2 a 4 SM","Sim","248","121946.0","18.7977","45.4931","3.0486","9.6391","3.4861","1.3473","54.5558","89.0582","0.0"
"9","Setembro","30-39","Preta","Acima 4 SM","Sim","141","118694.0","1.931","4.6437","7.889","1.4136","0.5944","0.0","14.5154","0.0",
"9","Setembro","50-59","Indigena","Sem informacao",,"1","455.0",,,,,,,,,
"9","Setembro","60+","Indigena","Sem informacao","Nao","163","59760.0","15.8854","50.4575","3.0694","11.8012","2.4589","3.1118","57.5821",,
"9","Setembro","60+","Amarela","Acima 4 SM","Sim","8","9273.0","71.9835","48.1965","0.0","16.4247","0.0","40.2117","71.9835",,
"9","Setembro","40-49","Preta","Ate 1 SM","Nao","1088","566548.0","4.5833","15.8984","4.9869","1.4125","2.4259","0.7666","24.0669","15.751","0.0"
"9","Setembro","40-49","Parda","Sem informacao","Sim","933","504052.0","4.842","15.3527","7.3926","2.2906","6.9509","2.1909","30.429","10.1216","100.0"
"9","Setembro","50-59","Amarela","1 a 2 SM","Nao","30","13384.0","11.8151","17.0413","0.0","0.0","0.0","0.0","26.0945",,
"9","Setembro","0-17","Parda","1 a 2 SM","Nao","67","35165.0","0.0","0.0","3.4105","0.0","1.5172","1.9676","5.3781",,
"9","Setembro","18-29","Amarela","Acima 4 SM","Sim","9","15157.0","0.0","0.0","7.7636","0.0","0.0","0.0","7.7636",,
"11","Novembro","0-17","Branca","Acima 4 SM","Nao","2","1239.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29","Preta","Acima 4 SM","Sim","27","22496.0","0.0","15.4983","23.4814","0.0","1.6772","0.0","25.1586",,
"11","Novembro","30-39","Parda","Sem informacao",,"53","36017.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49",,"Sem informacao","Nao","8","13439.0","0.0","18.3465","0.0","0.0","0.0","0.0","18.3465",,
"11","Novembro","0-17","Parda","1 a 2 SM","Sim","11","6229.0","6.8055","0.0","6.1948","0.0","0.0","0.0","13.0003",,
"9","Setembro","18-29","Indigena","Ate 1 SM","Nao","52","21136.0","0.0","1.1247","3.2694","1.1247","1.61","0.0","4.394",,
"11","Novembro","60+","Branca","Sem informacao",,"36","18849.0","18.7041","18.7041","28.946","18.7041","18.7041","0.0","45.9191",,
"11","Novembro","40-49","Amarela","Ate 1 SM","Sim","6","3152.0","6.6028","0.0","0.0","0.0","6.6028","0.0","6.6028",,
"9","Setembro","60+","Parda","Sem informacao",,"66","26164.0","21.7159","76.9467","0.0","21.7159","8.0474","0.0","76.9467",,
"9","Setembro","0-17","Indigena","Sem informacao","Sim","6","3630.0","0.0","0.0","9.3382","0.0","0.0","0.0","9.3382",,
"11","Novembro","60+","Parda","Sem informacao",,"41","18202.0","4.2129","12.9285","4.2129","4.2129","0.0","0.0","12.9285",,
"11","Novembro","18-29","Preta","Sem informacao",,"10","6811.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+",,"Ate 1 SM","Nao","3","2000.0","0.0","100.0","0.0","0.0","0.0","0.0","100.0",,
"11","Novembro","30-39","Parda","1 a 2 SM",,"4","4397.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49","Amarela","Acima 4 SM","Nao","9","8562.0","0.0","30.0091","0.0","0.0","0.0","0.0","30.0091",,
"9","Setembro","0-17","Preta","Ate 1 SM","Sim","9","6283.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Indigena","Acima 4 SM","Nao","3","1789.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Branca","2 a 4 SM",,"5","1734.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","18-29","Indigena","Acima 4 SM","Nao","4","1175.0","0.0","0.0","23.7792","0.0","0.0","0.0","23.7792",,
"9","Setembro","50-59","Branca","1 a 2 SM",,"2","366.0",,,,,,,,,
"9","Setembro","40-49","Branca","Ate 1 SM",,"4","1109.0","32.7887","32.7887","0.0","0.0","0.0","0.0","32.7887",,
"9","Setembro","0-17",,"Sem informacao",,"4","1741.0",,,,,,,,,
"9","Setembro","40-49","Branca","1 a 2 SM",,"3","1554.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59","Indigena","Acima 4 SM","Sim","6","3294.0","0.0","44.0676","0.0","0.0","0.0","0.0","44.0676",,
"10","Outubro","60+","Amarela","Ate 1 SM","Sim","7","5040.0","70.2639","73.9488","11.5627","10.3352","0.0","0.0","95.4572",,
"10","Outubro","50-59","Amarela","Sem informacao","Sim","16","15609.0","37.3443","9.4043","1.4519","10.9835","0.0","0.0","49.7797",,
"10","Outubro","50-59","Amarela","2 a 4 SM","Sim","18","10835.0","2.5474","29.9256","0.0","0.0","9.3455","9.9641","49.0475",,
"10","Outubro","50-59","Amarela","Ate 1 SM","Nao","15","6487.0","0.0","0.0","2.3434","0.0","0.0","0.0","2.3434",,
"10","Outubro","60+","Amarela","Ate 1 SM","Nao","14","7136.0","4.5906","40.6525","0.0","0.0","7.3163","4.5906","40.6525",,
"10","Outubro","30-39","Amarela","1 a 2 SM","Nao","44","27452.0","3.7674","2.5441","5.1146","0.0","0.0","3.9996","15.4258",,
"10","Outubro","18-29","Preta","Acima 4 SM","Nao","11","7604.0","0.0","16.4801","0.0","0.0","0.0","0.0","16.4801",,
"10","Outubro","40-49","Amarela","Ate 1 SM","Sim","7","4113.0","5.9998","0.0","0.0","0.0","5.9998","0.0","5.9998",,
"10","Outubro","40-49","Parda","Acima 4 SM",,"1","431.0",,,,,,,,,
"10","Outubro","0-17","Preta","Ate 1 SM","Sim","9","5977.0","0.0","0.0","14.3674","0.0","0.0","0.0","14.3674",,
"9","Setembro","18-29","Indigena","2 a 4 SM","Nao","5","3807.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","0-17",,"Sem informacao","Sim","8","5180.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17","Indigena","Ate 1 SM","Nao","1","909.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"9","Setembro","60+","Indigena","2 a 4 SM","Nao","4","1391.0","52.0739","62.8317","10.7578","0.0","0.0","0.0","62.8317",,
"10","Outubro","50-59",,"2 a 4 SM","Nao","1","531.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","40-49",,"Ate 1 SM","Nao","3","1436.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59",,"Sem informacao","Nao","3","875.0","0.0","48.3631","0.0","0.0","0.0","0.0","48.3631",,
"10","Outubro","40-49",,"Sem informacao","Sim","1","547.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+","Indigena","Ate 1 SM","Nao","10","2990.0","4.5244","21.1847","0.0","5.6906","0.0","0.0","28.7035",,
"9","Setembro","60+","Amarela","2 a 4 SM","Nao","9","4390.0","13.8054","15.6731","0.0","27.5748","1.8676","0.0","43.2479",,
"9","Setembro","30-39",,"1 a 2 SM","Nao","1","321.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Indigena","Acima 4 SM","Sim","7","3831.0","0.0","37.2127","0.0","0.0","0.0","0.0","37.2127",,
"9","Setembro","0-17","Parda","2 a 4 SM","Nao","2","712.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17","Branca","2 a 4 SM","Sim","1","356.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49","Indigena","Ate 1 SM","Sim","3","1325.0","0.0","25.3467","47.3179","0.0","0.0","0.0","72.6646",,
"9","Setembro","60+","Parda","Acima 4 SM",,"1","818.0",,,,,,,,,
"9","Setembro","18-29","Indigena","2 a 4 SM","Sim","5","5855.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","18-29","Parda","Ate 1 SM",,"14","4795.0",,,,,,,,,
"10","Outubro","18-29","Parda","1 a 2 SM",,"7","8375.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49",,"1 a 2 SM","Sim","1","652.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","18-29",,"Ate 1 SM","Nao","3","2929.0","0.0","0.0","72.0166","0.0","0.0","0.0","72.0166",,
"9","Setembro","50-59",,"2 a 4 SM","Nao","1","497.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29","Parda","Ate 1 SM",,"3","1428.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+","Amarela","Acima 4 SM","Nao","4","1743.0","0.0","100.0","0.0","0.0","37.5783","0.0","100.0",,
"11","Novembro","50-59",,"Ate 1 SM","Nao","1","373.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49",,"Sem informacao","Sim","1","500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29",,"Sem informacao","Sim","2","2605.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49","Parda","1 a 2 SM",,"5","4540.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","40-49",,"Ate 1 SM","Nao","2","799.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49","Preta","Ate 1 SM",,"1","445.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+","Indigena","Ate 1 SM","Nao","14","4404.0","6.9835","34.7941","0.0","3.9725","6.5621","0.0","50.5583","0.0",
"10","Outubro","60+",,"Sem informacao","Sim","1","608.0","0.0","0.0","0.0","100.0","0.0","0.0","100.0",,
"11","Novembro","18-29","Parda","Sem informacao",,"44","21153.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+","Amarela","Ate 1 SM","Sim","8","5529.0","67.8366","66.0406","10.3356","9.502","0.0","0.0","90.46","0.0",
"11","Novembro","50-59",,"Sem informacao",,"1","194.0",,,,,,,,,
"10","Outubro","30-39",,"1 a 2 SM","Nao","2","2668.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","60+","Amarela","1 a 2 SM","Sim","14","13109.0","26.3096","28.878","0.0","1.599","2.2819","2.044","48.8539",,
"10","Outubro","50-59","Preta","Sem informacao",,"5","2914.0",,,,,,,,,
"10","Outubro","30-39",,"Sem informacao","Sim","1","2031.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","60+","Branca","2 a 4 SM",,"3","1729.0",,,,,,,,,
"11","Novembro","18-29","Branca","Ate 1 SM",,"2","469.0",,,,,,,,,
"11","Novembro","30-39","Preta","1 a 2 SM",,"2","1621.0",,,,,,,,,
"10","Outubro","18-29","Indigena","Sem informacao","Sim","6","3377.0","0.0","0.0","0.0","0.0","0.0","10.8287","10.8287",,
"11","Novembro","40-49","Parda","Ate 1 SM",,"4","2088.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","30-39","Indigena","Sem informacao",,"1","426.0",,,,,,,,,
"11","Novembro","40-49","Indigena","Ate 1 SM","Sim","3","2184.0","0.0","15.4665","29.752","0.0","0.0","0.0","45.2186",,
"11","Novembro","18-29","Amarela","Ate 1 SM","Sim","8","5258.0","0.0","0.0","18.5334","0.0","4.9693","0.0","23.5027",,
"11","Novembro","50-59","Amarela","Sem informacao","Sim","18","16670.0","31.6156","8.8036","1.2819","10.2413","0.0","0.0","43.1388",,
"11","Novembro","40-49",,"Acima 4 SM","Sim","3","1820.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29",,"1 a 2 SM","Sim","1","324.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","60+",,"1 a 2 SM",,"1","476.0",,,,,,,,,
"9","Setembro","0-17","Branca","2 a 4 SM","Nao","4","1724.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","30-39","Indigena","Ate 1 SM","Sim","3","3515.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","18-29","Indigena","Sem informacao","Sim","7","2726.0","0.0","0.0","0.0","0.0","0.0","14.5954","14.5954",,
"9","Setembro","30-39","Preta","1 a 2 SM",,"4","2167.0",,,,,,,,,
"10","Outubro","0-17","Branca","2 a 4 SM","Sim","1","352.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59","Branca","Acima 4 SM",,"2","994.0",,,,,,,,,
"11","Novembro","50-59","Amarela","Sem informacao",,"2","1055.0",,,,,,,,,
"9","Setembro","50-59","Amarela","Ate 1 SM","Sim","2","760.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","40-49",,"Sem informacao",,"3","3910.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","30-39","Branca","2 a 4 SM",,"2","536.0",,,,,,,,,
"11","Novembro","60+","Branca","1 a 2 SM",,"1","735.0",,,,,,,,,
"9","Setembro","50-59","Indigena","2 a 4 SM","Sim","1","775.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","0-17","Indigena","Sem informacao",,"4","1552.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","30-39",,"2 a 4 SM","Nao","1","331.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","50-59",,"1 a 2 SM","Nao","1","703.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+","Parda","2 a 4 SM",,"1","288.0",,,,,,,,,
"10","Outubro","50-59","Indigena","Sem informacao","Sim","3","1472.0","0.0","52.4969","0.0","0.0","0.0","0.0","52.4969",,
"10","Outubro","30-39","Indigena","Ate 1 SM","Sim","5","4577.0","0.0","0.0","15.1566","0.0","0.0","0.0","15.1566",,
"10","Outubro","40-49",,"1 a 2 SM","Sim","1","489.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","30-39",,"Sem informacao",,"1","538.0",,,,,,,,,
"10","Outubro","50-59","Parda","Acima 4 SM",,"2","518.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+",,"1 a 2 SM","Sim","1","761.0","0.0","0.0","0.0","0.0","0.0","100.0","100.0",,
"10","Outubro","0-17","Branca","Acima 4 SM","Nao","1","356.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"10","Outubro","50-59",,"Sem informacao",,"1","356.0",,,,,,,,,
"10","Outubro","40-49","Preta","1 a 2 SM",,"1","2740.0",,,,,,,,,
"10","Outubro","60+","Indigena","2 a 4 SM","Nao","2","1099.0","63.0956","63.0956","0.0","0.0","0.0","0.0","63.0956",,
"11","Novembro","50-59","Branca","2 a 4 SM",,"1","298.0",,,,,,,,,
"9","Setembro","18-29","Branca","Ate 1 SM",,"2","1392.0",,,,,,,,,
"11","Novembro","40-49","Indigena","1 a 2 SM","Sim","4","2044.0","0.0","18.9849","0.0","0.0","0.0","0.0","18.9849",,
"9","Setembro","50-59","Preta","Ate 1 SM",,"1","110.0",,,,,,,,,
"9","Setembro","0-17","Preta","Acima 4 SM","Nao","1","60.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","30-39","Preta","2 a 4 SM",,"1","88.0",,,,,,,,,
"9","Setembro","0-17","Preta","2 a 4 SM","Nao","1","225.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"11","Novembro","18-29","Parda","Ate 1 SM","Nao","6680","3924267.0","0.5422","1.3236","4.6896","0.5834","1.2259","0.3109","7.9585","0.0",
"11","Novembro","30-39","Preta","Acima 4 SM","Nao","64","41978.0","11.7215","4.6889","3.6864","2.4793","7.3149","2.4793","18.7666","0.0",
"11","Novembro","30-39","Preta","Acima 4 SM","Sim","142","115327.0","2.2991","7.3933","8.8101","3.4625","0.5639","0.0","18.4997","0.0",
"9","Setembro","50-59","Branca","Sem informacao","Nao","7406","3335630.0","12.3056","31.0106","5.4965","4.988","7.2656","2.3623","43.5759","10.7881","9.2395"
"9","Setembro","60+","Branca","2 a 4 SM","Nao","569","243761.0","13.6043","30.6699","3.4642","5.8315","3.7913","3.6653","45.1026",,
"9","Setembro","40-49","Branca","Sem informacao",,"45","24711.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,
"9","Setembro","60+","Amarela","1 a 2 SM","Sim","15","16615.0","29.0708","22.0185","0.0","0.0","0.0","1.6114","52.7008",,
"9","Setembro","50-59","Amarela","2 a 4 SM","Nao","16","7276.0","29.5071","21.5641","0.0","0.0","10.0924","0.0","36.381",,
"11","Novembro","40-49","Parda","2 a 4 SM","Nao","1696","878477.0","3.4753","13.1524","4.0249","1.4317","2.1628","0.4912","20.5118","0.0",
"11","Novembro","50-59","Branca","2 a 4 SM","Sim","1382","809609.0","10.0119","26.7919","6.0504","2.7696","5.7309","1.9918","38.829","28.1084","0.0"
"11","Novembro","40-49","Parda","Acima 4 SM","Sim","844","467062.0","3.0477","13.0233","5.817","1.0118","3.2169","1.3339","22.9988","0.0",
"11","Novembro","40-49","Parda","Ate 1 SM","Sim","548","312496.0","6.2163","15.5466","3.3393","1.6084","4.0832","1.9594","26.461","0.0",
"9","Setembro","60+","Branca","Ate 1 SM","Nao","1405","536683.0","13.1739","37.8841","6.1954","7.4758","4.2914","2.7233","48.2912","0.0",
"9","Setembro","18-29","Parda","Ate 1 SM","Nao","6680","3806807.0","0.4859","1.1319","4.5881","0.3957","1.0505","0.2609","7.1491","7.694","0.0"
"9","Setembro","40-49","Branca","Sem informacao","Nao","5504","2742824.0","5.9227","16.3564","5.0525","2.6202","7.2639","1.3795","27.8082","13.5476","14.5902"
"9","Setembro","30-39","Parda","2 a 4 SM","Nao","1592","931461.0","1.2617","5.2939","4.559","0.5606","1.8267","0.3349","12.0776","0.0",
"9","Setembro","30-39","Preta","2 a 4 SM","Nao","297","189457.0","1.8133","3.0663","5.2163","0.8619","2.332","0.5467","10.1185","0.0",
"9","Setembro","60+","Parda","1 a 2 SM","Sim","304","153149.0","19.4437","44.7097","3.6822","4.1116","2.8311","3.3477","54.9744","0.0",
"9","Setembro","18-29","Parda","Ate 1 SM","Sim","774","515724.0","0.8682","1.7701","7.0813","0.3332","2.56","0.0","11.5711","0.0",
"9","Setembro","40-49","Preta","Sem informacao","Sim","169","96912.0","6.9172","18.4726","2.8179","4.7543","4.203","0.2312","29.3432","0.0",
